dollar	572	7.02	1.5185	1162	4001	1281	1229
easily	573	7.02	1.6349	2438	948	2270	2155
fans	574	7.02	1.2534	709	--	1794	2906
goal	575	7.02	1.2204	1726	1964	1139	3122
hawaii	576	7.02	1.6841	2994	--	--	--
honestly	577	7.02	1.5713	2091	--	--	4321
inspiration	578	7.02	1.4497	2692	4622	3379	3205
olympics	579	7.02	1.3476	2500	--	2083	--
saints	580	7.02	1.7201	1700	4749	--	3778
sleeping	581	7.02	1.6720	958	4686	--	1023
wisdom	582	7.02	1.5583	3025	2168	2824	2050
believed	583	7.00	1.2778	--	1256	1462	1884
better	584	7.00	1.2778	142	306	359	147
color	585	7.00	1.3702	789	1315	2204	1347
colors	586	7.00	1.7496	3047	4062	4050	1744
dad's	587	7.00	1.3851	--	--	--	--
determination	588	7.00	1.4142	--	2086	--	--
discovered	589	7.00	1.2454	2262	1604	2593	--
gentlemen	590	7.00	1.4289	--	3472	--	3049
girl	591	7.00	1.1606	127	1130	1923	101
harmony	592	7.00	1.4434	--	3714	--	2685
hello	593	7.00	1.5119	681	--	--	798
hopes	594	7.00	1.5518	2723	3248	1829	1909
noble	595	7.00	1.6036	--	2375	--	--
praised	596	7.00	1.3851	--	--	4285	--
reliable	597	7.00	1.4846	--	4231	--	--
trip	598	7.00	1.5518	677	3013	1596	1043
agreed	599	6.98	1.3013	2440	1512	735	--
approval	600	6.98	1.2036	--	3524	1835	--
brothers	601	6.98	1.4497	1493	2410	716	1115
concerts	602	6.98	1.5451	--	--	3270	--
cooperation	603	6.98	1.3775	--	2824	3280	--
encouraged	604	6.98	1.2370	--	3073	4055	--
giving	605	6.98	1.1516	640	973	1214	761
goals	606	6.98	1.2036	3003	2284	1866	--
ideal	607	6.98	1.7082	--	1761	4874	--
intellectual	608	6.98	1.2856	--	1652	4126	--
invitation	609	6.98	1.3323	--	--	--	4781
marry	610	6.98	1.8680	2964	3751	--	2527
musician	611	6.98	1.2370	--	--	4916	--
outdoors	612	6.98	1.6962	--	--	4411	--
photography	613	6.98	1.4913	2754	--	1677	--
plenty	614	6.98	1.2204	2473	4041	3305	1836
rome	615	6.98	1.4213	--	1612	3750	4446
trees	616	6.98	1.5971	2580	1296	2743	937
trips	617	6.98	1.3169	--	--	3985	4319
unique	618	6.98	1.4356	2825	2278	3782	--
wildlife	619	6.98	1.6841	--	--	4215	--
lullaby	620	6.98	1.9310	--	--	--	3215
thrills	621	6.98	1.3306	--	--	--	4535
abroad	622	6.96	1.2282	--	2864	2404	--
bath	623	6.96	1.2610	1219	4096	--	3628
benefit	624	6.96	1.3087	3195	1541	1039	--
birds	625	6.96	1.4280	2872	2277	4442	1268
dads	626	6.96	1.4702	4402	--	--	--
elegant	627	6.96	1.9268	--	--	4481	--
eternally	628	6.96	1.7138	--	--	--	3459
fair	629	6.96	1.2610	1229	1348	1274	1165
fancy	630	6.96	1.3696	2643	4192	--	2349
great-grandfather	631	6.96	1.7257	--	--	--	--
imagination	632	6.96	1.3547	--	2389	4945	2388
improving	633	6.96	0.8797	--	4723	4506	--
mountains	634	6.96	1.1945	4720	1960	--	1563
ocean	635	6.96	1.7138	1989	2566	2765	905
pancakes	636	6.96	1.2115	1973	--	--	--
photograph	637	6.96	1.5644	--	--	3626	3718
praying	638	6.96	1.7492	2135	--	--	2023
present	639	6.96	1.2771	955	191	1099	2700
reunion	640	6.96	1.6283	2556	--	--	--
safely	641	6.96	1.4563	4647	--	--	--
saving	642	6.96	1.2610	2376	3825	4611	2619
singing	643	6.96	1.7019	1042	3689	3079	731
songs	644	6.96	1.8731	751	3261	1519	863
sunny	645	6.96	2.0894	1596	--	--	1851
terrific	646	6.96	2.0796	--	--	--	--
theater	647	6.96	1.5513	2581	4729	246	--
vanilla	648	6.96	1.3395	3969	--	--	--
adore	649	6.96	1.8592	--	--	--	1846
gentleman	650	6.96	1.7254	--	2801	--	--
autumn	651	6.94	1.5039	4537	4471	--	2850
cinema	652	6.94	1.5960	3728	--	--	--
college	653	6.94	1.4201	853	684	158	3431
concert	654	6.94	1.2022	1118	--	1271	--
correctly	655	6.94	1.3311	--	4820	--	--
cozy	656	6.94	1.4626	4734	--	--	--
dear	657	6.94	1.5440	596	1454	579	651
earning	658	6.94	1.5308	--	--	4951	--
earns	659	6.94	1.0956	--	--	1905	--
gardening	660	6.94	1.2683	--	--	3624	--
girls	661	6.94	1.4626	419	1472	2378	389
massage	662	6.94	1.6587	3123	--	--	--
outdoor	663	6.94	1.2357	--	--	4278	--
photos	664	6.94	1.1678	954	--	--	--
piano	665	6.94	1.2683	2941	--	2197	3141
sea	666	6.94	1.2843	1653	588	1777	502
trusted	667	6.94	1.5331	--	--	--	4093
albums	668	6.92	1.3223	4149	--	--	--
dignity	669	6.92	1.1753	--	3521	4347	4779
favored	670	6.92	1.3529	--	--	4467	--
fitness	671	6.92	1.7478	2647	--	--	--
game	672	6.92	1.6015	115	1514	306	292
healing	673	6.92	1.3974	4556	4569	--	2739
learned	674	6.92	1.5232	1655	1146	1643	897
learning	675	6.92	1.3529	1377	799	2445	2185
prayers	676	6.92	1.8499	2358	4624	--	2465
promote	677	6.92	1.0660	3366	3231	3390	--
secure	678	6.92	1.2911	3497	2019	4137	--
spa	679	6.92	1.4824	4286	--	--	--
unity	680	6.92	1.7478	--	2042	--	4957
wish	681	6.92	1.4961	141	1092	1880	293
youtube	682	6.92	1.5097	522	--	--	--
favour	683	6.92	1.5253	--	2681	--	--
clean	684	6.90	1.8979	805	2441	2184	845
dynamic	685	6.90	1.3132	--	2947	--	--
encourage	686	6.90	1.6812	--	3447	3025	--
infant	687	6.90	1.7642	--	3222	--	--
jewelry	688	6.90	1.5017	3454	--	4747	--
necklace	689	6.90	1.1650	4445	--	--	--
paintings	690	6.90	1.5940	--	--	2068	--
stability	691	6.90	1.4880	--	2772	--	--
voyage	692	6.90	1.3286	--	4256	--	--
worthy	693	6.90	1.6812	--	2857	--	3664
fulfill	694	6.90	1.3423	--	--	--	4721
eternity	695	6.90	1.9596	--	--	--	1755
accuracy	696	6.88	1.1718	--	3405	--	--
bookstores	697	6.88	1.4518	--	--	2180	--
breeze	698	6.88	1.3346	4464	--	--	1360
bunny	699	6.88	1.7916	2416	--	--	--
cheese	700	6.88	1.4377	1088	--	4972	2119
comics	701	6.88	1.3498	4821	--	--	--
donated	702	6.88	1.2395	4633	--	--	--
easter	703	6.88	1.6980	1683	--	--	--
education	704	6.88	1.6117	1210	337	466	4501
email	705	6.88	1.3192	714	--	--	--
farmer	706	6.88	1.6243	--	4030	--	--
female	707	6.88	1.2720	1839	1250	2781	3266
flavor	708	6.88	1.2229	--	--	--	3203
friday	709	6.88	1.6860	371	--	190	1719
moms	710	6.88	1.7687	2055	--	--	3111
photo	711	6.88	1.3944	840	--	4597	--
pillow	712	6.88	1.2229	2716	--	--	2252
pure	713	6.88	1.3498	2275	1475	4895	1279
saved	714	6.88	1.5070	2291	3041	4157	1418
shakespeare	715	6.88	1.7802	--	4262	--	--
survived	716	6.88	1.4797	4911	--	143	4680
taste	717	6.88	1.2720	861	2256	2916	667
valued	718	6.88	1.1183	--	--	4287	--
vitamin	719	6.88	1.3797	--	4891	--	--
infants	720	6.88	1.6283	--	4162	--	--
silk	721	6.88	1.4525	--	4432	--	4317
dreamed	722	6.87	1.3922	--	--	--	1620
#music	723	6.86	1.8953	--	--	--	--
acceptance	724	6.86	1.2779	--	2923	--	--
banana	725	6.86	1.2938	3130	--	--	4566
breakfast	726	6.86	1.1430	733	4293	4367	3142
cooperative	727	6.86	1.3999	--	4780	--	--
dancer	728	6.86	1.5388	4387	--	4444	3004
grace	729	6.86	1.5254	2936	1919	1851	1074
greatly	730	6.86	1.3403	--	1686	2066	--
guarantee	731	6.86	1.3095	--	4700	3940	3412
improved	732	6.86	1.3554	--	2318	2878	--
improvement	733	6.86	1.2618	--	2027	3541	--
independent	734	6.86	1.8071	4258	980	1166	4531
liking	735	6.86	0.8809	3424	--	--	--
paris	736	6.86	1.6661	1997	956	1363	2895
pasta	737	6.86	1.4144	2052	--	--	--
photographs	738	6.86	1.4984	--	--	2105	--
recipes	739	6.86	1.3095	3829	--	--	--
relationships	740	6.86	1.1250	3725	1502	4448	--
relief	741	6.86	1.6037	2319	1868	2091	3699
sailing	742	6.86	1.4848	--	--	--	2582
science	743	6.86	1.5780	1561	522	685	3530
seas	744	6.86	1.6289	--	--	--	2081
toast	745	6.86	1.4144	2957	--	--	2473
truly	746	6.86	0.9691	1491	2145	2289	1649
platinum	747	6.86	1.8484	--	--	--	2218
superstar	748	6.86	1.9685	--	--	--	3214
understands	749	6.86	1.2076	--	--	--	3366
accurately	750	6.84	1.4619	--	4841	--	--
advantage	751	6.84	1.2835	2377	1295	2190	4780
belonging	752	6.84	1.2993	--	3321	--	--
buddy	753	6.84	1.0568	1962	--	--	2552
childhood	754	6.84	1.8556	4236	2817	3976	3773
daylight	755	6.84	1.4049	4943	--	--	2255
discover	756	6.84	1.4049	3053	3090	--	2848
forgiveness	757	6.84	1.9832	--	--	--	3041
great-grandmother	758	6.84	1.8223	--	--	--	--
hopefully	759	6.84	1.5167	804	--	--	--
horses	760	6.84	1.4758	--	2103	4975	2658
interested	761	6.84	1.0947	1440	1645	1840	--
kid	762	6.84	1.4758	732	--	4164	693
live	763	6.84	1.5167	187	653	533	155
lol	764	6.84	1.7884	42	--	--	--
movie	765	6.84	1.9832	158	--	1082	1452
popularity	766	6.84	1.5696	--	--	4766	--
solution	767	6.84	1.3756	3088	722	2492	3291
swim	768	6.84	1.2993	3319	--	--	1791
toy	769	6.84	2.0340	1318	--	--	2483
understanding	770	6.84	1.1669	3988	786	2599	2679
universe	771	6.84	1.2835	2870	2597	--	2080
woman	772	6.84	1.6458	454	473	575	359
woohoo	773	6.84	2.0440	2788	--	--	--
rivers	774	6.84	1.5322	--	3306	--	2537
sail	775	6.84	1.5592	--	--	--	1368
cared	776	6.83	1.2738	--	--	--	2229
active	777	6.82	1.7692	3815	941	1504	--
artists	778	6.82	1.4241	2763	3507	1356	--
babe	779	6.82	1.2728	1582	--	--	561
believes	780	6.82	1.1899	--	4318	2859	3615
born	781	6.82	1.6499	1613	785	656	474
champagne	782	6.82	1.7460	4435	--	--	2724
compassion	783	6.82	1.9026	--	--	4599	--
completed	784	6.82	1.3656	3342	1978	1375	--
create	785	6.82	1.1008	1332	1286	1196	2644
dedicated	786	6.82	1.3200	4526	4531	2178	3955
experienced	787	6.82	1.1726	--	2057	3829	--
fathers	788	6.82	1.8260	--	3332	--	4230
first	789	6.82	1.4803	133	73	74	256
gains	790	6.82	1.4803	--	4440	1244	--
heal	791	6.82	1.4525	3950	--	--	1480
new	792	6.82	1.1373	41	66	25	168
significant	793	6.82	1.0821	--	789	1606	--
singer	794	6.82	1.4525	2728	--	1627	3172
surprisingly	795	6.82	1.3200	4564	--	--	--
young	796	6.82	1.2403	464	280	371	350
mansion	797	6.82	1.6288	--	--	--	4390
prevail	798	6.82	1.7281	--	--	--	4979
qualified	799	6.81	1.5664	--	4372	--	--
air	800	6.80	1.6537	378	395	555	458
amazon	801	6.80	1.5386	1934	--	--	--
animal	802	6.80	1.8516	1982	1281	3132	2133
bedroom	803	6.80	1.4428	2680	--	--	2231
camera	804	6.80	1.2936	1313	4455	3355	3158
cream	805	6.80	1.2936	1076	--	4085	1576
dreamer	806	6.80	1.4983	--	--	--	3319
forgiven	807	6.80	1.5253	--	--	--	4402
highest	808	6.80	1.7613	4503	1482	2072	3033
horse	809	6.80	1.5119	1544	1473	1225	1735
magic	810	6.80	1.7613	1560	3857	3117	777
manners	811	6.80	1.2454	--	4339	--	--
naturally	812	6.80	1.6036	--	1888	--	4758
novels	813	6.80	1.6903	--	4411	3894	--
performers	814	6.80	1.2617	--	--	3596	--
pies	815	6.80	1.3702	--	--	--	4188
protect	816	6.80	1.4142	3269	2253	1650	2079
santa	817	6.80	1.7728	1124	4094	1806	1454
shared	818	6.80	1.3401	4034	2237	2516	1980
smooth	819	6.80	1.1780	2357	3084	--	1731
together	820	6.80	1.5908	609	349	723	264
uncle	821	6.80	1.5649	2742	3058	1670	2295
efficient	822	6.80	1.5135	--	2690	--	--
elevated	823	6.80	1.1899	--	4439	--	--
cafe	824	6.78	1.4469	1920	--	3449	4289
coke	825	6.78	1.6199	2930	--	--	1885
completion	826	6.78	1.3445	--	4666	--	--
coolest	827	6.78	1.8103	3786	--	--	--
creation	828	6.78	1.4039	--	1706	3644	2786
dogs	829	6.78	1.8215	1230	3480	3684	1363
effectiveness	830	6.78	1.2664	--	3757	--	--
esteemed	831	6.78	1.4039	--	--	2251	--
finished	832	6.78	1.4184	536	2127	1325	2940
glee	833	6.78	1.8658	2903	--	--	--
green	834	6.78	1.6938	376	1013	932	670
heartbeat	835	6.78	1.7058	--	--	--	2396
island	836	6.78	1.5425	1527	1063	320	1808
jukebox	837	6.78	1.5817	--	--	--	4447
medal	838	6.78	1.4327	4209	--	3505	--
mom's	839	6.78	1.6199	--	--	--	--
museums	840	6.78	1.7177	--	--	4234	--
painting	841	6.78	1.1657	2611	2830	2403	4705
pie	842	6.78	1.7177	1031	--	--	1943
pool	843	6.78	1.4609	1961	4091	2757	2244
reading	844	6.78	1.4609	473	772	1529	3495
real	845	6.78	1.2002	234	410	357	177
ruby	846	6.78	1.2664	--	--	--	3478
share	847	6.78	1.4039	850	1093	141	724
sons	848	6.78	1.6199	--	1943	636	2600
traveling	849	6.78	1.6695	4012	--	3692	4131
variety	850	6.78	1.3138	--	1154	2245	--
wonders	851	6.78	1.8876	3128	--	--	3462
worth	852	6.78	1.3445	662	1352	862	656
guaranteed	853	6.78	1.1773	--	--	--	3688
raindrops	854	6.78	1.4181	--	--	--	4708
visions	855	6.78	1.3733	--	--	--	2224
pearls	856	6.77	1.7041	--	--	--	3681
america	857	6.76	1.5194	1090	576	471	1571
easy	858	6.76	1.5980	381	1040	1424	395
effective	859	6.76	1.2867	3575	882	1425	--
future	860	6.76	1.4223	811	494	572	719
humans	861	6.76	1.4507	4693	4109	--	--
intimate	862	6.76	1.3024	--	4212	--	--
married	863	6.76	1.8468	1698	1178	1002	1945
muffin	864	6.76	1.2382	4199	--	--	--
papa	865	6.76	1.9332	4155	--	--	2127
plus	866	6.76	1.4923	835	2392	1603	901
popcorn	867	6.76	1.8245	3771	--	--	--
savior	868	6.76	1.6233	--	--	--	2900
seasons	869	6.76	1.2216	4390	--	2698	2447
shop	870	6.76	1.0412	858	2905	2146	1965
sister	871	6.76	1.6483	894	1775	302	1003
style	872	6.76	1.6233	1194	1068	1148	679
supporter	873	6.76	1.2216	--	--	3485	--
switzerland	874	6.76	1.5059	--	--	3822	--
tenderly	875	6.76	1.6233	--	--	--	4748
top	876	6.76	1.5194	379	805	606	475
oxygen	877	6.76	1.4220	--	2378	--	--
rhyme	878	6.76	1.1995	--	--	--	858
frown	9673	3.24	1.7504	--	--	--	2882
pimps	9674	3.24	2.0466	--	--	--	4521
vengeance	9675	3.24	1.9097	--	--	--	4692
canceled	9676	3.24	1.5722	--	--	4264	--
cavity	9677	3.24	1.8245	--	4911	--	--
delayed	9678	3.24	1.1877	2615	4997	3030	--
dull	9679	3.24	1.2216	3974	4961	--	4775
fat	9680	3.24	1.8245	548	2468	3436	828
jerk	9681	3.24	1.3024	3944	--	--	3658
missile	9682	3.24	1.8905	--	--	3516	--
remorse	9683	3.24	1.2707	--	--	--	4641
rot	9684	3.24	1.6107	--	--	--	3404
screwed	9685	3.24	1.6107	4145	--	--	4908
gangstas	9686	3.23	1.7963	--	--	--	4129
captured	9687	3.22	1.6073	--	3794	3881	3765
critical	9688	3.22	1.4748	4934	1059	1837	--
fell	9689	3.22	1.4748	1183	1263	852	644
forget	9690	3.22	1.2824	682	2604	2497	357
freezing	9691	3.22	1.5556	1878	--	--	3935
ignore	9692	3.22	1.3746	3020	--	--	1873
losers	9693	3.22	1.8767	--	--	--	4170
lynch	9694	3.22	2.1217	--	--	2315	--
wasting	9695	3.22	1.4184	3615	--	--	1666
defect	9696	3.21	1.7005	--	4862	--	--
frightened	9697	3.20	1.8594	--	--	--	3643
combat	9698	3.20	1.6782	--	4885	3480	--
convicted	9699	3.20	1.7728	--	--	1989	--
defeat	9700	3.20	1.9483	--	3458	3023	2961
dirty	9701	3.20	1.5119	848	--	--	683
dread	9702	3.20	1.9483	--	--	--	3358
drug	9703	3.20	2.0702	2285	1591	633	1623
inferior	9704	3.20	1.4708	--	3283	--	--
screamin	9705	3.20	1.7957	--	--	--	3265
cryin	9706	3.19	1.7093	--	--	--	4091
liar	9707	3.18	1.5636	--	--	--	2075
aching	9708	3.18	1.4941	--	--	--	3097
difficult	9709	3.18	0.8965	2170	575	958	4961
faggot	9710	3.18	1.9763	--	--	--	4776
false	9711	3.18	1.3506	2590	1780	3277	2304
forgotten	9712	3.18	1.2728	3541	3079	3783	1414
garbage	9713	3.18	1.6249	3040	--	4925	3755
kicked	9714	3.18	1.3952	2709	--	--	2211
scandal	9715	3.18	1.5609	4972	--	3756	--
sinners	9716	3.18	1.7807	--	--	--	4596
suspension	9717	3.18	1.4803	--	--	4773	--
woe	9718	3.18	2.0070	--	--	--	4787
accusations	9719	3.16	1.5301	--	--	4099	--
complain	9720	3.16	1.5566	3270	--	--	2620
declined	9721	3.16	1.5434	--	4539	1202	--
disorders	9722	3.16	1.4337	--	2879	--	--
doubt	9723	3.16	1.2675	1800	873	2110	706
forced	9724	3.16	1.2675	3414	1488	1510	3023
lack	9725	3.16	1.2835	1892	1098	1867	2246
severe	9726	3.16	1.7186	3956	1613	3660	--
smoke	9727	3.16	1.9416	1784	3391	3857	585
yuck	9728	3.16	1.6333	4763	--	--	--
feared	9729	3.14	1.9257	--	4476	--	--
gangster	9730	3.14	2.1890	--	--	--	3764
argument	9731	3.14	1.5520	--	1266	2912	--
avoid	9732	3.14	1.5780	2069	1427	1749	3256
bitch	9733	3.14	1.8071	556	--	--	263
bruise	9734	3.14	1.2124	--	--	--	4837
dismissed	9735	3.14	1.1068	--	--	2375	--
disorder	9736	3.14	1.3999	--	2988	--	--
exhausted	9737	3.14	1.7144	2598	--	--	--
incorrectly	9738	3.14	1.0304	--	--	475	--
isolation	9739	3.14	1.4976	--	4097	--	--
scream	9740	3.14	1.4144	1950	--	--	729
slapped	9741	3.14	1.5520	--	--	--	4886
spit	9742	3.14	1.4144	4938	--	--	980
suck	9743	3.14	1.8184	1020	--	--	1192
sucks	9744	3.14	1.4848	753	--	--	3541
suspect	9745	3.14	1.3095	3614	--	2552	--
whore	9746	3.14	2.1094	2168	--	--	2260
wrong	9747	3.14	0.9691	462	1237	1382	199
cursed	9748	3.12	1.9646	--	--	--	3351
doom	9749	3.12	1.9217	--	--	--	3035
desperate	9750	3.12	1.6243	3876	--	--	2649
lonesome	9751	3.12	1.6243	--	--	--	1629
regret	9752	3.12	1.5070	3706	--	3994	1357
rob	9753	3.12	1.8913	2296	--	3968	2086
defects	9754	3.10	1.5578	--	4221	--	--
ambulance	9755	3.10	1.6067	4189	--	--	--
annoy	9756	3.10	1.3887	4567	--	--	--
conflict	9757	3.10	1.5286	--	1308	1819	--
criticism	9758	3.10	1.1473	--	1974	2295	--
execution	9759	3.10	2.3889	--	2975	--	--
fought	9760	3.10	1.3887	--	3193	3326	2310
indictment	9761	3.10	1.7757	--	--	3526	--
pity	9762	3.10	1.3132	4294	4817	--	2141
smoking	9763	3.10	1.9404	2431	--	3619	1982
stink	9764	3.10	1.2164	4806	--	--	--
tear	9765	3.10	1.3740	3324	--	--	691
unable	9766	3.10	0.8391	--	1970	2591	--
cigarette	9767	3.09	2.5163	--	--	--	2678
beg	9768	3.08	1.3360	--	--	--	1451
prejudice	9769	3.08	1.7893	--	4980	--	--
bullshit	9770	3.08	2.0785	2658	--	--	1734
decay	9771	3.08	1.4119	--	5000	--	3452
decline	9772	3.08	1.2262	--	2550	1809	--
deficit	9773	3.08	1.3529	--	--	2075	--
difficulties	9774	3.08	1.2752	--	1713	4504	--
graves	9775	3.08	1.8499	--	--	--	4145
regrets	9776	3.08	1.5232	--	--	--	2581
suspended	9777	3.08	1.2591	--	4793	2153	--
trapped	9778	3.08	1.5232	--	--	--	1733
yelling	9779	3.08	1.5628	4811	--	--	--
aging	9780	3.06	1.6214	--	--	4835	--
arguing	9781	3.06	1.3614	--	--	4834	--
bullets	9782	3.06	1.9630	--	--	--	1995
dumb	9783	3.06	0.9564	1378	--	--	1297
emergency	9784	3.06	1.7775	3160	3497	1892	--
greed	9785	3.06	1.9210	--	--	--	2242
idiot	9786	3.06	1.5308	1476	--	--	--
idiots	9787	3.06	1.6088	4121	--	--	--
inadequate	9788	3.06	1.3311	--	4264	--	--
refugees	9789	3.06	1.6587	--	--	3236	--
turmoil	9790	3.06	1.6340	--	--	4651	--
rotting	9791	3.04	1.5293	--	--	--	4971
greedy	9792	3.04	2.0306	--	--	--	3998
havoc	9793	3.04	1.6827	--	--	--	4856
arguments	9794	3.04	1.5248	--	2415	3916	--
bled	9795	3.04	1.5903	--	--	--	4623
bored	9796	3.04	1.1945	291	--	--	2424
complaints	9797	3.04	1.3242	--	--	2937	--
horror	9798	3.04	1.9996	1819	--	--	3611
insane	9799	3.04	1.7257	1439	--	--	999
jealousy	9800	3.04	1.5513	--	--	--	3154
lawsuits	9801	3.04	1.7019	--	--	4351	--
rat	9802	3.04	1.8622	3275	4370	--	2616
resignation	9803	3.04	1.2610	--	--	2337	--
scare	9804	3.04	1.5644	4233	--	--	3468
anxiety	9805	3.03	1.8923	--	2523	--	--
fiend	9806	3.02	1.5532	--	--	--	2992
hostile	9807	3.02	1.9737	--	4160	--	--
weeping	9808	3.02	1.8199	--	--	--	3396
broken	9809	3.02	1.4068	752	1582	2502	436
criticized	9810	3.02	1.5713	--	--	2505	--
offensive	9811	3.02	1.5583	--	--	2630	--
trembling	9812	3.02	1.3013	--	--	--	4063
argue	9813	3.00	1.5386	--	3440	3278	4631
argues	9814	3.00	1.6759	--	4606	--	--
bitter	9815	3.00	1.2454	4519	3724	4710	1491
condemned	9816	3.00	1.7321	--	4597	--	--
fights	9817	3.00	1.3702	4630	--	--	3262
muthafuckin	9818	3.00	2.3094	--	--	--	4107
vicious	9819	3.00	1.9272	--	--	--	3913
battle	9820	2.98	1.7319	1882	1209	1208	1223
confused	9821	2.98	1.2856	981	4328	--	1614
crappy	9822	2.98	1.6597	3393	--	--	--
damn	9823	2.98	1.6224	254	--	--	457
guns	9824	2.98	2.0151	3113	3247	3475	1006
ignorance	9825	2.98	1.3626	3808	3740	--	3264
missing	9826	2.98	1.3775	873	3928	2154	941
niggaz	9827	2.98	2.1332	4156	--	--	332
problem	9828	2.98	1.4068	791	350	639	1150
worthless	9829	2.98	1.9112	--	--	--	4473
insecure	9830	2.98	1.1271	--	--	--	4496
coffin	9831	2.96	1.9894	--	--	--	4028
conflicts	9832	2.96	1.4563	--	3965	--	--
damages	9833	2.96	1.3696	--	--	4545	--
lawsuit	9834	2.96	1.6157	4907	--	2018	--
niggas	9835	2.96	2.0698	1252	--	--	287
screaming	9836	2.96	1.5248	2952	--	--	1128
wound	9837	2.96	1.6777	--	3471	--	2550
bloody	9838	2.94	1.6953	1201	--	--	1602
cemetery	9839	2.94	1.7072	--	--	708	--
choking	9840	2.94	1.8780	--	--	--	4061
explosion	9841	2.94	1.5960	--	--	4414	--
foul	9842	2.94	1.3311	4557	--	--	3423
nervous	9843	2.94	1.3311	1477	2644	--	2257
sore	9844	2.94	1.3311	1912	--	--	2808
tension	9845	2.94	1.5832	--	2875	--	3750
thief	9846	2.94	2.2077	--	--	--	3239
thug	9847	2.94	1.5960	--	--	--	993
unfortunate	9848	2.94	1.4636	--	4669	--	--
weakness	9849	2.94	1.5331	--	3496	--	2801
breakdown	9850	2.94	1.3591	--	--	--	3369
bury	9851	2.93	1.5261	--	--	--	1933
accused	9852	2.92	1.5497	3889	3838	1390	--
awful	9853	2.92	1.9361	2234	--	--	2870
burn	9854	2.92	1.3377	1163	--	--	469
cries	9855	2.92	1.5887	--	--	--	1215
hangover	9856	2.92	1.7124	3029	--	--	--
mistakes	9857	2.92	1.4546	3380	--	4994	1498
problems	9858	2.92	1.5628	1409	423	596	1366
riot	9859	2.92	1.7594	4460	--	--	3285
sleepless	9860	2.92	1.5497	--	--	--	4419
demon	9861	2.92	1.9552	--	--	--	2569
boring	9862	2.90	1.1473	1135	--	--	3537
bruised	9863	2.90	1.7525	--	--	--	4326
burned	9864	2.90	1.4178	4534	4291	--	1387
collapse	9865	2.90	1.4463	--	--	3630	--
complained	9866	2.90	0.9949	--	--	3575	--
debt	9867	2.90	1.6568	1626	2272	834	4422
fake	9868	2.90	1.2495	1405	--	--	970
frustrated	9869	2.90	1.6067	2659	--	--	--
impossible	9870	2.90	1.2657	2913	1141	2971	2287
ouch	9871	2.90	1.6690	2800	--	--	--
deadly	9872	2.90	1.8171	--	--	--	2540
disrespect	9873	2.90	1.7824	--	--	--	4021
drown	9874	2.90	2.0941	--	--	--	1422
badly	9875	2.88	1.6117	3196	4713	4501	4799
banned	9876	2.88	1.2879	--	--	4769	--
burning	9877	2.88	1.4934	2409	3078	--	564
cancelled	9878	2.88	1.1542	3271	--	--	--
dislike	9879	2.88	1.1183	4778	--	--	--
threats	9880	2.88	1.7687	--	--	1676	--
sins	9881	2.88	1.3171	--	4649	--	2011
bombs	9882	2.86	2.2679	--	--	--	2867
complaint	9883	2.86	1.0104	--	4906	3409	--
errors	9884	2.86	0.9691	--	2709	4531	--
illegal	9885	2.86	1.3704	4110	--	2044	--
lonely	9886	2.86	1.5120	1412	--	--	338
mourns	9887	2.86	1.9379	--	--	1694	--
prisoner	9888	2.86	1.8518	--	4485	--	3860
stress	9889	2.86	1.6037	1086	1389	4847	1994
tax	9890	2.86	1.4144	1490	962	312	4826
violations	9891	2.86	1.4287	--	--	3665	--
widow	9892	2.86	1.8737	--	--	3217	--
addict	9893	2.84	1.3149	3931	--	--	--
buried	9894	2.84	1.4194	--	3355	4233	1867
devils	9895	2.84	1.7066	--	--	3874	3572
dump	9896	2.84	1.3303	3700	--	--	3582
hater	9897	2.84	1.8775	--	--	--	4953
incorrect	9898	2.84	1.0174	--	--	2417	--
infection	9899	2.84	1.6458	3997	2287	--	--
neglected	9900	2.84	1.7538	--	4450	--	--
penalty	9901	2.84	1.3149	4432	--	2488	--
terrible	9902	2.84	1.8111	1034	3047	4119	3105
unkind	9903	2.84	1.8775	--	--	--	3128
weak	9904	2.84	1.2513	2491	2066	3776	844
annoying	9905	2.82	1.3200	1399	--	--	--
bills	9906	2.82	1.6374	2679	4007	1456	2135
blame	9907	2.82	1.5345	1872	4527	3610	668
burden	9908	2.82	1.5345	--	3245	3973	3675
complaining	9909	2.82	1.1373	4289	--	--	--
danger	9910	2.82	1.6374	3057	1550	3045	1536
demise	9911	2.82	1.7343	--	--	--	4429
despair	9912	2.82	2.0070	--	4787	--	2426
disabled	9913	2.82	1.1899	--	--	3114	--
discrimination	9914	2.82	1.4941	--	3552	3974	--
filthy	9915	2.82	1.8260	--	--	--	3543
gun	9916	2.82	1.4097	1339	3040	2050	532
lied	9917	2.82	1.2070	4981	--	--	1455
missiles	9918	2.82	1.5868	--	--	3923	--
mourners	9919	2.82	1.5996	--	--	4313	--
obituary	9920	2.82	1.6986	--	--	1569	--
prosecution	9921	2.82	1.5077	--	--	3566	--
worry	9922	2.82	1.7106	1289	4511	2542	728
mafia	9923	2.81	1.7943	--	--	--	4800
wounds	9924	2.80	2.0203	--	--	--	2186
burns	9925	2.78	1.4469	--	--	4147	1403
cowards	9926	2.78	1.3596	--	--	--	4701
fever	9927	2.78	1.5556	2003	3063	--	1633
mistake	9928	2.78	1.2002	1735	3388	3852	1238
